difficulty_label,difficulty_depth,algorithm_name,total_runs,solved_runs,success_rate,memory_limit_rate,node_limit_rate,avg_runtime_s_solved,avg_peak_memory_mb,avg_nodes_expanded,avg_nodes_generated,avg_reexpansions,reexpansion_ratio,avg_total_collapses,collapse_ratio,avg_max_proc_tree_size,avg_proc_switches,avg_solution_cost_solved,avg_optimality_gap_vs_astar,avg_optimality_gap_vs_known_optimal
amit_depth_23,23,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.4855853999615647,29.6328125,6085.0,12563.0,2639.0,0.43368940016433855,5405.0,0.8882497945768283,48.0,5998.0,27.0,4.0,4.0
amit_depth_23,23,rbfs,1,1,1.0,0.0,0.0,0.05374896596185863,24.1796875,1084.0,2192.0,0.0,0.0,1518.0,1.400369003690037,0.0,0.0,23.0,0.0,0.0
amit_depth_24,24,astar,1,1,1.0,0.0,0.0,0.08456194098107517,29.6328125,2197.0,4460.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
amit_depth_24,24,ilbfs,1,1,1.0,0.0,0.0,0.2778551269439049,29.6328125,3390.0,7272.0,1721.0,0.5076696165191741,3366.0,0.9929203539823008,0.0,0.0,24.0,0.0,0.0
amit_depth_24,24,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.11304525600280613,29.64453125,2731.0,5491.0,18.0,0.006590992310508971,0.0,0.0,0.0,2628.0,24.0,0.0,0.0
amit_depth_24,24,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.21194068604381755,30.98046875,5126.0,10279.0,84.0,0.016387046429964885,0.0,0.0,0.0,4985.0,26.0,2.0,2.0
amit_depth_24,24,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.16491257800953463,29.90625,3877.0,7808.0,62.0,0.015991746195511993,0.0,0.0,0.0,3782.0,26.0,2.0,2.0
amit_depth_24,24,mp-rbfs-best_first,1,1,1.0,0.0,0.0,2.961005240038503,30.984375,35510.0,63812.0,6652.0,0.18732751337651365,35043.0,0.9868487749929598,45.0,11765.0,24.0,0.0,0.0
amit_depth_24,24,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.5073419690015726,30.984375,6256.0,12557.0,2383.0,0.38091432225063937,5590.0,0.893542199488491,49.0,6098.0,26.0,2.0,2.0
amit_depth_24,24,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.4870151550276205,30.984375,6129.0,12367.0,2353.0,0.38391254690814164,5486.0,0.8950889215206396,49.0,6034.0,26.0,2.0,2.0
amit_depth_24,24,rbfs,1,1,1.0,0.0,0.0,0.05906809394946322,29.6328125,1331.0,2678.0,0.0,0.0,1785.0,1.3410969196093163,0.0,0.0,24.0,0.0,0.0
amit_depth_25,25,astar,1,1,1.0,0.0,0.0,0.009439416986424476,30.984375,299.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
amit_depth_25,25,ilbfs,1,1,1.0,0.0,0.0,0.1725891359965317,30.984375,2191.0,4659.0,986.0,0.4500228206298494,2166.0,0.9885896850753081,0.0,0.0,25.0,0.0,0.0
amit_depth_25,25,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.028366991959046572,30.984375,773.0,1603.0,0.0,0.0,0.0,0.0,0.0,682.0,25.0,0.0,0.0
amit_depth_25,25,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.034774950006976724,30.984375,908.0,1901.0,0.0,0.0,0.0,0.0,0.0,810.0,25.0,0.0,0.0
amit_depth_25,25,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.032427800993900746,30.984375,964.0,2000.0,0.0,0.0,0.0,0.0,0.0,873.0,25.0,0.0,0.0
amit_depth_25,25,mp-rbfs-best_first,1,1,1.0,0.0,0.0,0.06316234200494364,30.984375,922.0,1931.0,187.0,0.20281995661605207,478.0,0.5184381778741866,25.0,753.0,25.0,0.0,0.0
amit_depth_25,25,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.05433255399111658,30.984375,759.0,1598.0,105.0,0.1383399209486166,305.0,0.4018445322793149,27.0,665.0,25.0,0.0,0.0
amit_depth_25,25,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.0675700080464594,30.984375,987.0,2070.0,182.0,0.18439716312056736,493.0,0.49949341438703143,22.0,896.0,25.0,0.0,0.0
amit_depth_25,25,rbfs,1,1,1.0,0.0,0.0,0.041593033995013684,30.984375,964.0,1973.0,0.0,0.0,1190.0,1.2344398340248963,0.0,0.0,25.0,0.0,0.0
amit_depth_26,26,astar,1,1,1.0,0.0,0.0,0.002142948971595615,30.984375,90.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,ilbfs,1,1,1.0,0.0,0.0,0.009865351021289825,30.984375,164.0,341.0,59.0,0.3597560975609756,138.0,0.8414634146341463,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.002816968015395105,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.002695539966225624,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.002718161034863442,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-rbfs-best_first,1,1,1.0,0.0,0.0,0.002691944013349712,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.002695687988307327,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.002703097998164594,30.984375,89.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
amit_depth_26,26,rbfs,1,1,1.0,0.0,0.0,0.0046020669979043305,30.984375,122.0,245.0,0.0,0.0,112.0,0.9180327868852459,0.0,0.0,26.0,0.0,0.0
amit_depth_27,27,astar,1,1,1.0,0.0,0.0,0.01431163097731769,30.984375,481.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
amit_depth_27,27,ilbfs,1,1,1.0,0.0,0.0,0.1229152680025436,30.984375,1569.0,3274.0,748.0,0.4767367750159337,1542.0,0.982791586998088,0.0,0.0,27.0,0.0,0.0
amit_depth_27,27,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.058218978985678405,30.984375,1205.0,2409.0,3.0,0.0024896265560165973,0.0,0.0,0.0,1091.0,27.0,0.0,0.0
amit_depth_27,27,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.07699575903825462,30.984375,1958.0,3956.0,14.0,0.007150153217568948,0.0,0.0,0.0,1848.0,27.0,0.0,0.0
amit_depth_27,27,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.0611277119605802,30.984375,1726.0,3486.0,7.0,0.004055619930475087,0.0,0.0,0.0,1631.0,27.0,0.0,0.0
amit_depth_27,27,mp-rbfs-best_first,1,1,1.0,0.0,0.0,0.16758413100615144,30.984375,2178.0,4337.0,639.0,0.29338842975206614,1765.0,0.810376492194674,32.0,1813.0,27.0,0.0,0.0
amit_depth_27,27,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.19698061503004283,30.984375,2534.0,5137.0,851.0,0.3358326756116811,1997.0,0.7880820836621941,31.0,2419.0,29.0,2.0,2.0
