group_name,proposed_algorithm,baseline_algorithm,proposed_success_rate,baseline_success_rate,success_rate_delta,proposed_avg_runtime_s_solved,baseline_avg_runtime_s_solved,runtime_ratio_proposed_over_baseline,proposed_avg_peak_memory_mb,baseline_avg_peak_memory_mb,memory_ratio_proposed_over_baseline,proposed_avg_nodes_expanded,baseline_avg_nodes_expanded,expanded_ratio_proposed_over_baseline,proposed_avg_solution_cost,baseline_avg_solution_cost,solution_cost_delta,interpretation
all_domains,mp-rbfs-best_first,ilbfs,0.0,0.0,0.0,,,,1204.0677083333333,848.1549479166666,1.4196317680995665,2756034.6666666665,2480591.6666666665,1.1110392345912097,,,,Both solved the same number of instances with comparable performance.
all_domains,mp-rbfs-best_first,rbfs,0.0,0.6666666666666666,-0.6666666666666666,,19.885277904497343,,1204.0677083333333,2223.62109375,0.5414896052738676,2756034.6666666665,1152056.6666666667,2.3922735282118643,,44.0,,Baseline solved more instances than proposed.
all_domains,mp-rbfs-best_first,mp-bfs-best_first,0.0,1.0,-1.0,,49.733306308665,,1204.0677083333333,2132.23046875,0.5646986692949785,2756034.6666666665,889425.6666666666,3.098667791987114,,47.666666666666664,,Baseline solved more instances than proposed.
all_domains,mp-bfs-best_first,astar,1.0,0.6666666666666666,0.33333333333333337,49.733306308665,7.931724412512267,6.270175780465959,2132.23046875,1727.3919270833333,1.234364034773642,889425.6666666666,1013827.6666666666,0.8772947276049217,47.666666666666664,44.0,3.6666666666666643,Proposed solved more instances but was slower on solved cases.
n_puzzle,mp-rbfs-best_first,ilbfs,0.0,0.0,0.0,,,,1204.0677083333333,848.1549479166666,1.4196317680995665,2756034.6666666665,2480591.6666666665,1.1110392345912097,,,,Both solved the same number of instances with comparable performance.
n_puzzle,mp-rbfs-best_first,rbfs,0.0,0.6666666666666666,-0.6666666666666666,,19.885277904497343,,1204.0677083333333,2223.62109375,0.5414896052738676,2756034.6666666665,1152056.6666666667,2.3922735282118643,,44.0,,Baseline solved more instances than proposed.
n_puzzle,mp-rbfs-best_first,mp-bfs-best_first,0.0,1.0,-1.0,,49.733306308665,,1204.0677083333333,2132.23046875,0.5646986692949785,2756034.6666666665,889425.6666666666,3.098667791987114,,47.666666666666664,,Baseline solved more instances than proposed.
n_puzzle,mp-bfs-best_first,astar,1.0,0.6666666666666666,0.33333333333333337,49.733306308665,7.931724412512267,6.270175780465959,2132.23046875,1727.3919270833333,1.234364034773642,889425.6666666666,1013827.6666666666,0.8772947276049217,47.666666666666664,44.0,3.6666666666666643,Proposed solved more instances but was slower on solved cases.
