difficulty_label,difficulty_depth,algorithm_name,total_runs,solved_runs,success_rate,memory_limit_rate,node_limit_rate,avg_runtime_s_solved,avg_peak_memory_mb,avg_nodes_expanded,avg_nodes_generated,avg_reexpansions,reexpansion_ratio,avg_total_collapses,collapse_ratio,avg_max_proc_tree_size,avg_proc_switches,avg_solution_cost_solved,avg_optimality_gap_vs_astar,avg_optimality_gap_vs_known_optimal
amit_depth_34,34,rbfs,1,1,1.0,0.0,0.0,0.44745957700069994,189.83203125,9857.0,19284.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
amit_depth_35,35,astar,1,1,1.0,0.0,0.0,0.7325055149849504,170.07421875,17277.0,33882.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
amit_depth_35,35,ilbfs,1,1,1.0,0.0,0.0,216.29702711798018,170.07421875,2597632.0,4983032.0,1046153.0,0.4027333355918005,0.0,0.0,0.0,0.0,35.0,0.0,0.0
amit_depth_35,35,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.9831975150154904,184.27734375,18045.0,35244.0,65.0,0.0036021058464948737,0.0,0.0,0.0,17530.0,35.0,0.0,0.0
amit_depth_35,35,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,168.078125,2650621.0,5000001.0,458055.0,0.17281044706127358,2650200.0,0.999841169295799,59.0,2117146.0,,,
amit_depth_35,35,rbfs,1,1,1.0,0.0,0.0,2.9637155029922724,173.04296875,52223.0,100719.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
amit_depth_36,36,astar,1,1,1.0,0.0,0.0,2.752141675009625,167.078125,58806.0,114284.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
amit_depth_36,36,ilbfs,1,0,0.0,0.0,1.0,,166.08984375,2539989.0,5000001.0,893780.0,0.3518834136683269,0.0,0.0,0.0,0.0,,,
amit_depth_36,36,mp-bfs-best_first,1,1,1.0,0.0,0.0,3.7333050269808155,226.46875,66012.0,127512.0,630.0,0.009543719323759317,0.0,0.0,0.0,65383.0,36.0,0.0,0.0
amit_depth_36,36,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,192.62109375,2941724.0,5000002.0,646173.0,0.21965792848003415,2941267.0,0.999844648920157,56.0,914223.0,,,
amit_depth_36,36,rbfs,1,1,1.0,0.0,0.0,5.812774124002317,249.68359375,100647.0,191491.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
amit_depth_37,37,astar,1,1,1.0,0.0,0.0,2.984006903017871,192.63671875,68295.0,133485.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
amit_depth_37,37,ilbfs,1,0,0.0,0.0,1.0,,192.63671875,2336935.0,5000002.0,958729.0,0.4102506060288369,0.0,0.0,0.0,0.0,,,
amit_depth_37,37,mp-bfs-best_first,1,1,1.0,0.0,0.0,3.7012446519802324,206.52734375,67644.0,131800.0,534.0,0.007894270001773993,0.0,0.0,0.0,67212.0,37.0,0.0,0.0
amit_depth_37,37,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,196.6171875,2522340.0,5000001.0,808320.0,0.32046433074050285,2521850.0,0.9998057359436079,58.0,2253213.0,,,
amit_depth_37,37,rbfs,1,1,1.0,0.0,0.0,3.7717668199911714,194.12109375,67977.0,130751.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
amit_depth_38,38,astar,1,1,1.0,0.0,0.0,7.646979545999784,323.47265625,180232.0,342242.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
amit_depth_38,38,ilbfs,1,0,0.0,0.0,1.0,,255.015625,2443227.0,5000003.0,1236538.0,0.5061085195931446,0.0,0.0,0.0,0.0,,,
amit_depth_38,38,mp-bfs-best_first,1,1,1.0,0.0,0.0,10.524459362990456,502.4140625,181780.0,344388.0,2252.0,0.01238860160633733,0.0,0.0,0.0,180109.0,38.0,0.0,0.0
amit_depth_38,38,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,362.39453125,3294215.0,5000003.0,617780.0,0.18753481481931203,3293521.0,0.9997893276546916,57.0,1065482.0,,,
amit_depth_38,38,rbfs,1,1,1.0,0.0,0.0,15.496685710008023,553.9453125,267506.0,499129.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
amit_depth_39,39,astar,1,1,1.0,0.0,0.0,3.4820183769916184,361.41015625,81213.0,153127.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
amit_depth_39,39,ilbfs,1,0,0.0,0.0,1.0,,361.41015625,2486646.0,5000002.0,1283145.0,0.5160143422103508,0.0,0.0,0.0,0.0,,,
amit_depth_39,39,mp-bfs-best_first,1,1,1.0,0.0,0.0,4.609642459021416,336.6953125,82443.0,155088.0,1881.0,0.022815763618500056,0.0,0.0,0.0,80574.0,39.0,0.0,0.0
amit_depth_39,39,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,319.92578125,3333234.0,5000002.0,330810.0,0.09924595752953438,3332622.0,0.999816394528557,51.0,295783.0,,,
amit_depth_39,39,rbfs,1,1,1.0,0.0,0.0,5.505969332996756,361.41015625,98917.0,181795.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
amit_depth_40,40,astar,1,1,1.0,0.0,0.0,2.3600665380072314,318.94140625,54826.0,105515.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
amit_depth_40,40,ilbfs,1,0,0.0,0.0,1.0,,318.94140625,2483897.0,5000001.0,1050015.0,0.42272888127003655,0.0,0.0,0.0,0.0,,,
amit_depth_40,40,mp-bfs-best_first,1,1,1.0,0.0,0.0,4.921243727992987,361.7578125,86754.0,165771.0,783.0,0.009025520437098,0.0,0.0,0.0,83280.0,40.0,0.0,0.0
amit_depth_40,40,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,321.89453125,2918499.0,5000001.0,776640.0,0.26610939390419525,2918074.0,0.9998543771986902,67.0,2696306.0,,,
amit_depth_40,40,rbfs,1,1,1.0,0.0,0.0,7.424503471003845,348.4609375,131035.0,245968.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
